timestamp,dpid,port,interval_seconds,rx_packets_delta,tx_packets_delta,rx_bytes_delta,tx_bytes_delta,rx_dropped_delta,tx_dropped_delta,rx_errors_delta,tx_errors_delta,throughput_bps,packet_rate_pps
2026-08-08 16:49:19.373876+00:00,1,1,5.000072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:49:24.379057+00:00,1,1,5.005181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:49:29.380460+00:00,1,1,5.001403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:49:34.382897+00:00,1,1,5.002437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:49:39.382302+00:00,1,1,4.999405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:49:44.382518+00:00,1,1,5.000216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:49:49.387344+00:00,1,1,5.004826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:49:54.391208+00:00,1,1,5.003864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:49:59.392490+00:00,1,1,5.001282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:50:04.392775+00:00,1,1,5.000285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:50:09.395265+00:00,1,1,5.00249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:50:14.395614+00:00,1,1,5.000349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:50:19.396856+00:00,1,1,5.001242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:50:24.397832+00:00,1,1,5.000976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:50:29.398692+00:00,1,1,5.00086,0.0,1.0,0.0,107.0,0.0,0.0,0.0,0.0,171.1705586639098,0.19996560591578247
2026-08-08 16:50:34.399190+00:00,1,1,5.000498,1.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:50:39.401795+00:00,1,1,5.002605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:50:44.404072+00:00,1,1,5.002277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:50:49.406768+00:00,1,1,5.002696,0.0,1.0,0.0,70.0,0.0,0.0,0.0,0.0,111.93964214495543,0.19989221811599184
2026-08-08 16:50:54.410311+00:00,1,1,5.003543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:50:59.410753+00:00,1,1,5.000442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:51:04.411388+00:00,1,1,5.000635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:51:09.414629+00:00,1,1,5.003241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:51:14.417650+00:00,1,1,5.003021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:51:19.422348+00:00,1,1,5.004698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:51:24.422793+00:00,1,1,5.000445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:51:29.426535+00:00,1,1,5.003742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:51:34.427337+00:00,1,1,5.000802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:51:39.428137+00:00,1,1,5.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:51:44.428193+00:00,1,1,5.000056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:51:49.438655+00:00,1,1,5.010462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:51:54.440699+00:00,1,1,5.002044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:51:59.448091+00:00,1,1,5.007392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:52:04.456454+00:00,1,1,5.008363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:52:09.457540+00:00,1,1,5.001086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:52:14.460888+00:00,1,1,5.003348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:52:19.469598+00:00,1,1,5.00871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:52:24.477238+00:00,1,1,5.00764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:52:29.478658+00:00,1,1,5.00142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:52:34.483788+00:00,1,1,5.00513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:52:39.486728+00:00,1,1,5.00294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:52:44.498576+00:00,1,1,5.011848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:52:49.496431+00:00,1,1,4.997855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:52:54.498924+00:00,1,1,5.002493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:52:59.500735+00:00,1,1,5.001811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:53:04.501475+00:00,1,1,5.00074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:53:09.506588+00:00,1,1,5.005113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:53:14.508544+00:00,1,1,5.001956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:53:19.510748+00:00,1,1,5.002204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:53:24.511863+00:00,1,1,5.001115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:53:29.516135+00:00,1,1,5.004272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:53:34.520277+00:00,1,1,5.004142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:53:39.522521+00:00,1,1,5.002244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:53:44.525277+00:00,1,1,5.002756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:53:49.529523+00:00,1,1,5.004246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:53:54.530629+00:00,1,1,5.001106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:53:59.532617+00:00,1,1,5.001988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:54:04.533720+00:00,1,1,5.001103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:54:09.534865+00:00,1,1,5.001145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:54:14.537832+00:00,1,1,5.002967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:54:19.538318+00:00,1,1,5.000486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:54:24.537947+00:00,1,1,4.999629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:54:29.541350+00:00,1,1,5.003403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:54:34.542264+00:00,1,1,5.000914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:54:39.542520+00:00,1,1,5.000256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:54:44.544788+00:00,1,1,5.002268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:54:49.545798+00:00,1,1,5.00101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:54:54.549295+00:00,1,1,5.003497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:54:59.549598+00:00,1,1,5.000303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:55:04.552501+00:00,1,1,5.002903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:55:09.557585+00:00,1,1,5.005084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:55:14.558561+00:00,1,1,5.000976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:55:19.558506+00:00,1,1,4.999945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:55:24.562320+00:00,1,1,5.003814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:55:29.563233+00:00,1,1,5.000913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:55:34.563658+00:00,1,1,5.000425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:55:39.566153+00:00,1,1,5.002495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:55:44.570311+00:00,1,1,5.004158,0.0,1.0,0.0,70.0,0.0,0.0,0.0,0.0,111.90693819020102,0.19983381819678753
2026-08-08 16:55:49.572476+00:00,1,1,5.002165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:55:54.577356+00:00,1,1,5.00488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:55:59.577290+00:00,1,1,4.999934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:56:04.579520+00:00,1,1,5.00223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:56:09.582161+00:00,1,1,5.002641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:56:14.587576+00:00,1,1,5.005415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:56:19.588662+00:00,1,1,5.001086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:56:24.590747+00:00,1,1,5.002085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:56:29.593355+00:00,1,1,5.002608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:56:34.596362+00:00,1,1,5.003007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:56:39.597816+00:00,1,1,5.001454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:56:44.599150+00:00,1,1,5.001334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:56:49.601526+00:00,1,1,5.002376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:56:54.602943+00:00,1,1,5.001417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:56:59.602807+00:00,1,1,4.999864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:57:04.605887+00:00,1,1,5.00308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:57:09.609783+00:00,1,1,5.003896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:57:14.612569+00:00,1,1,5.002786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:57:19.614597+00:00,1,1,5.002028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:57:24.620360+00:00,1,1,5.005763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:57:29.622935+00:00,1,1,5.002575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:57:34.624780+00:00,1,1,5.001845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:57:39.626867+00:00,1,1,5.002087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:57:44.627530+00:00,1,1,5.000663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:57:49.628417+00:00,1,1,5.000887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:57:54.630944+00:00,1,1,5.002527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:57:59.632715+00:00,1,1,5.001771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:58:04.634135+00:00,1,1,5.00142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:58:09.634603+00:00,1,1,5.000468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:58:14.638947+00:00,1,1,5.004344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:58:19.639519+00:00,1,1,5.000572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:58:24.639687+00:00,1,1,5.000168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:58:29.643397+00:00,1,1,5.00371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:58:34.645178+00:00,1,1,5.001781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:58:39.647323+00:00,1,1,5.002145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:58:44.648470+00:00,1,1,5.001147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:58:49.649640+00:00,1,1,5.00117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:58:54.651724+00:00,1,1,5.002084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:58:59.653151+00:00,1,1,5.001427,1.0,1.0,70.0,107.0,0.0,0.0,0.0,0.0,171.1511534608023,0.199942936285984
2026-08-08 16:59:04.655888+00:00,1,1,5.002737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:59:09.656928+00:00,1,1,5.00104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:59:14.657952+00:00,1,1,5.001024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:59:19.663533+00:00,1,1,5.005581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:59:24.668367+00:00,1,1,5.004834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:59:29.671418+00:00,1,1,5.003051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:59:34.671944+00:00,1,1,5.000526,0.0,1.0,0.0,70.0,0.0,0.0,0.0,0.0,111.9882188393781,0.19997896221317518
2026-08-08 16:59:39.671925+00:00,1,1,4.999981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:59:44.672888+00:00,1,1,5.000963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:59:49.673420+00:00,1,1,5.000532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:59:54.672865+00:00,1,1,4.999445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 16:59:59.675225+00:00,1,1,5.00236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 17:00:04.676375+00:00,1,1,5.00115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 17:00:09.678752+00:00,1,1,5.002377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 17:00:14.680499+00:00,1,1,5.001747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 17:00:19.681277+00:00,1,1,5.000778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 17:00:24.684348+00:00,1,1,5.003071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 17:00:29.685413+00:00,1,1,5.001065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 17:00:34.685786+00:00,1,1,5.000373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 17:00:39.687269+00:00,1,1,5.001483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 17:00:44.689025+00:00,1,1,5.001756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 17:00:49.691291+00:00,1,1,5.002266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 17:00:54.692223+00:00,1,1,5.000932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 17:00:59.694050+00:00,1,1,5.001827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 17:01:04.698081+00:00,1,1,5.004031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 17:01:09.699875+00:00,1,1,5.001794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 17:01:14.699936+00:00,1,1,5.000061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 17:01:19.701129+00:00,1,1,5.001193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 17:01:24.701728+00:00,1,1,5.000599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 17:01:29.706472+00:00,1,1,5.004744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 17:01:34.706656+00:00,1,1,5.000184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 17:01:39.708954+00:00,1,1,5.002298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 17:01:44.710943+00:00,1,1,5.001989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 17:01:49.713108+00:00,1,1,5.002165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 17:01:54.716214+00:00,1,1,5.003106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 17:01:59.717492+00:00,1,1,5.001278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 17:02:04.722270+00:00,1,1,5.004778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 17:02:09.722321+00:00,1,1,5.000051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 17:02:14.723196+00:00,1,1,5.000875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 17:02:19.725609+00:00,1,1,5.002413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 17:02:24.726881+00:00,1,1,5.001272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 17:02:29.727479+00:00,1,1,5.000598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 17:02:34.732494+00:00,1,1,5.005015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 17:02:39.731690+00:00,1,1,4.999196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 17:02:44.735791+00:00,1,1,5.004101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 17:02:49.740049+00:00,1,1,5.004258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 17:02:54.738948+00:00,1,1,4.998899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 17:02:59.740258+00:00,1,1,5.00131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 17:03:04.740876+00:00,1,1,5.000618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-08 17:03:09.745322+00:00,1,1,5.004446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
